group	code
1	s0,62,m0,51,m1,43,m2,83
1	s0,165,s1,32,s2,42
1	s0,101,m0,15,m1,64,m2,59
1	s0,99,m0,14,m1,24,m3,102
1	s0,135,c0,14,m0,26,m1,64
1	s0,79,m0,24,m1,22,m2,33,m3,81
1	s0,174,c0,8,m0,57
1	s0,31,c0,18,s0,3,c0,55,s0,13,c0,10,s0,90,c0,19
1	s0,50,c0,13,s0,22,c0,21,s0,12,c0,44,s0,16,c0,16,m0,45
1	s0,47,m0,5,m1,96,m2,91
1	s0,83,c0,38,m0,69,s0,13,c0,36
1	s0,59,c0,67,s0,31,c0,8,s0,16,c0,9,s0,18,c0,6,s0,25
1	s0,84,s1,47,s2,21,s3,40,c3,37,s3,10
1	s0,136,m0,32,m1,28,m2,43
1	s0,65,m0,23,m1,92,m2,59
1	s0,154,c0,65,m0,20
1	s0,151,c0,21,m0,67
1	s0,104,c0,78,m0,10,m1,47
1	s0,101,m0,19,m1,40,m3,79
1	s0,17,c0,13,s0,67,c0,11,s0,62,c0,69,c1,1
1	s0,33,c0,16,m0,9,m1,28,m2,22,s2,39,c2,5,s2,8,c2,10,c3,53,s3,11,c3,5
1	s0,151,m0,41,m1,22,m2,25
1	s0,31,c0,110,c1,9,s1,89
1	s0,123,m0,17,m1,39,m2,60
1	s0,124,c0,32,c1,26,c2,2,s2,55
1	s0,156,m0,34,m1,42,m2,7
1	s0,199,c0,34,c1,6
1	s0,100,m0,15,m1,53,m2,67,m3,4
1	s0,38,c0,45,s0,33,c0,18,m0,60,m1,24,m2,21
1	s0,49,c0,24,m0,12,m1,45,m2,109
1	s0,104,c0,13,m0,35,m1,23,m2,64
1	s0,134,c0,5,m0,22,m1,25,m2,46,m3,7
1	s0,186,c0,53
1	s0,129,c0,110
1	s0,227,m0,12
1	s0,163,s1,76
1	s0,147,m0,92
1	s0,119,c0,1,s0,27,c0,36,c1,56
1	s0,34,c0,30,s0,175
1	s0,27,c0,22,c1,81,s1,35,c1,74
1	s0,239
1	s0,196,s1,43
1	s0,103,c0,10,m0,44,m1,44,m2,38
1	s0,106,c0,7,m0,4,m1,12,m2,110
1	s0,239
1	s0,102,m0,111,m1,21,m2,5
1	s0,62,c0,33,m0,12,m1,30,m2,47,s2,34,c2,18,s2,3
1	s0,70,c0,3,m0,18,m1,17,m2,125,m3,6
1	s0,67,c0,49,s0,6,c0,26,s0,31,c0,42,c1,18
1	s0,81,m0,32,m1,12,s1,83,s2,31
1	s0,98,c0,7,c1,134
1	s0,88,c0,36,c1,115
1	s0,35,c0,3,s0,8,s1,64,c1,32,m1,52,s1,18,c1,10,c2,12,c3,5
1	s0,136,c0,9,m0,34,m1,60
1	s0,100,c0,9,m0,30,m1,62,m2,38
1	s0,140,c0,23,c1,41,c2,20,m2,15
1	s0,61,c0,34,s0,73,c0,36,s0,24,c0,11
