group	code
1	s0,74,c0,20,s0,69,c0,20,m0,7,m1,49,m2,1
1	s0,60,c0,58,c1,23,m1,15,m2,25,s2,58
1	s0,171,s1,68
1	s0,122,c0,36,m0,38,m1,18,m2,25
1	s0,95,c0,33,m0,11,m1,31,m2,69
1	s0,156,c0,62,s0,21
1	s0,77,c0,82,m0,10,m1,38,m2,32
1	s0,130,c0,109
1	s0,194,c0,45
1	s0,92,c0,88,c1,59
1	s0,57,c0,154,c1,22,c2,6
1	s0,68,c0,74,c1,25,c2,72
1	s0,239
1	s0,76,m0,12,m1,15,m2,25,m3,57,m4,54
1	s0,56,c0,9,c1,9,m1,68,s1,4,c1,61,m1,3,m2,29
1	s0,172,m0,8,m1,59
1	s0,38,c0,10,c1,24,s1,8,c1,5,c2,21,c3,23,m3,19,s3,73,c3,18
1	s0,30,c0,12,s0,82,s1,28,s2,87
1	s0,60,c0,14,s0,103,s1,40,c1,2,c2,16,m2,4
1	s0,142,c0,14,c1,24,c2,10,s2,30,c2,19
1	s0,140,c0,20,m0,15,m1,31,m2,33
1	s0,190,c0,49
1	s0,173,c0,11,s0,1,c0,34,s0,20
1	s0,43,c0,57,c1,30,c2,57,m2,52
1	s0,82,c0,41,m0,15,m1,101
1	s0,227,m0,5,m1,7
1	s0,44,c0,102,m0,31,m1,25,m2,37
1	s0,51,c0,104,s0,42,c0,42
1	s0,62,c0,9,c1,18,c2,55,c3,29,c4,66
1	s0,50,c0,62,c1,25,c2,55,m2,24,m3,23
1	s0,155,c0,43,c1,41
1	s0,197,c0,42
1	s0,142,c0,6,s0,17,c0,66,m0,8
1	s0,118,c0,45,m0,29,m1,16,m2,31
1	s0,86,c0,153
1	s0,81,c0,58,s0,100
1	s0,177,c0,43,c1,15,m1,4
1	s0,110,c0,17,m0,35,m1,70,m2,7
1	s0,231,m0,8
1	s0,130,c0,13,s0,11,c0,43,m0,32,m1,10
1	s0,136,c0,90,c1,13
1	s0,140,m0,36,m1,21,m2,42
1	s0,67,c0,20,s0,22,c0,10,s0,16,c0,104
1	s0,31,c0,22,c1,7,m1,13,m2,24,m3,142
1	s0,90,c0,46,c1,103
1	s0,135,c0,1,m0,35,m1,51,m2,17
1	s0,128,c0,100,c1,11
1	s0,171,c0,16,m0,38,m1,14
1	s0,220,c0,19
1	s0,67,c0,43,s0,126,c0,3
1	s0,159,c0,22,c1,58
1	s0,121,s1,118
1	s0,86,c0,41,s0,38,c0,45,m0,29
1	s0,137,c0,52,c1,37,c2,13
1	s0,75,c0,45,c1,85,s1,34
1	s0,14,c0,14,c1,38,c2,173
1	s0,180,c0,25,c1,34
1	s0,58,c0,19,s0,33,c0,129
1	s0,80,m0,12,m1,35,m2,112
1	s0,92,c0,28,m0,8,m1,41,m2,70
1	s0,224,c0,15
1	s0,112,c0,41,m0,64,m1,22
1	s0,239
1	s0,165,c0,48,m0,10,m1,16
1	s0,196,c0,12,m0,11,m1,20
1	s0,75,c0,73,s0,4,c0,23,c1,38,c2,16,m2,10
1	s0,161,c0,18,m0,11,m1,37,m2,12
1	s0,55,c0,17,c1,27,m1,14,m2,74,m3,52
1	s0,62,c0,61,c1,25,c2,29,c3,62
1	s0,77,c0,38,s0,31,c0,17,s0,65,c0,11
1	s0,67,c0,7,c1,28,c2,26,c3,81,m3,30
1	s0,115,c0,41,s0,34,c0,17,m0,14,m1,18
1	s0,36,c0,31,m0,23,m1,27,m2,122
1	s0,34,c0,12,s0,46,c0,38,c1,11,m1,8,m2,15,s2,75
1	s0,75,c0,97,s0,23,c0,29,c1,15
1	s0,111,c0,28,s0,73,s1,1,c1,26
1	s0,88,c0,33,s0,58,c0,18,m1,23,m2,19
1	s0,106,c0,12,s0,54,c0,40,m0,27
1	s0,36,c0,122,c1,81
1	s0,31,c0,35,s0,66,c0,38,s0,8,c0,47,s0,14
1	s0,172,c0,45,m0,21,m1,1
1	s0,100,c0,16,s0,45,c0,49,c1,29
1	s0,86,c0,7,c1,29,c2,117
1	s0,100,c0,33,m0,18,m1,24,m2,41,m3,23
1	s0,77,c0,44,s0,5,c0,24,m0,6,m1,54,m2,29
1	s0,181,m0,58
1	s0,95,c0,110,s0,34
