1,s0,77,m0,1,c0,12,c1,33,c2,13,c3,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,43,m0,1,c0,11,c1,82,c2,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,65,m0,1,c0,15,c1,12,c2,32,c3,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,63,m0,1,c0,7,c1,32,c2,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,109,m0,1,c0,9,c1,40,c2,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,24,m0,1,c0,1,s0,43,m0,1,c0,1,s0,10,c0,1,s0,5,c0,29,c1,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,19,m0,1,c0,1,s0,4,s1,42,m1,1,c1,1,s1,12,s2,117,m2,1,c2,1,s2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,58,s1,6,m1,1,c1,1,s1,13,s2,20,m2,1,c2,1,s2,4,s3,14,m3,1,c3,1,s3,77,m3,1,c3,89,c4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,66,m0,1,c1,16,c2,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,110,m0,1,c0,41,c1,31,c2,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,83,m0,1,c0,1,s0,13,s1,26,s2,133,c2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,42,s1,2,m1,1,c1,1,s1,47,s2,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,91,m0,1,c0,1,s0,5,s1,17,s2,120,s3,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,66,m0,1,c0,1,s0,3,s1,48,s2,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,93,m0,1,c0,21,c1,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,85,c0,1,s0,2,c0,37,c1,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,91,m0,1,c0,1,s0,9,s1,15,m1,1,c1,1,s1,105,m1,1,c1,1,s1,22,s2,38,m2,1,c2,1,s2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,78,s1,3,m1,1,c1,45,c2,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,55,c0,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,16,m0,1,c0,6,c1,61,c2,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,124,m0,1,c0,5,c1,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,95,m0,1,c0,1,s0,5,s1,37,s2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,19,c0,1,s0,4,c0,1,s0,13,s1,32,s2,26,s3,35,c3,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,89,s1,22,s2,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,89,m0,1,c0,36,c1,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,90,m0,1,c0,1,s0,26,s1,1,m1,1,c1,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,130,m0,1,c0,10,c1,71,c2,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,30,m0,1,c0,50,c1,14,c2,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,70,m0,1,c0,3,c1,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,128,m0,1,c0,11,c1,60,c2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,110,m0,1,c0,14,c1,59,c2,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,94,s1,11,m1,1,c1,1,s1,22,s2,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,27,m0,1,c0,9,c1,15,c2,26,c3,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,78,m0,1,c0,29,c2,80,c3,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,90,m0,1,c0,9,c1,51,c2,116,c3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,34,m0,1,c0,6,c1,40,c2,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,289,m0,1,c0,1,s0,8,m0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,53,m0,1,c0,16,c1,48,c2,105,c3,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,92,m0,1,c0,21,c1,35,c2,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,60,m0,1,c0,22,c1,37,c2,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,88,m0,1,c0,29,c1,48,c2,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,42,m0,1,c0,1,s0,51,m1,1,c1,1,s1,20,m1,1,c1,32,c2,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,s0,39,m0,1,c0,1,s0,8,s1,46,m1,1,c1,1,s1,187,c1,1,s1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
