group	code
1	s0,131,s1,73,m1,11,m2,84
1	s0,299
1	s0,150,m0,53,m1,96
1	s0,87,m0,1,s0,8,s1,203
1	s0,173,m0,30,m1,96
1	s0,143,m0,9,m1,36,m2,111
1	s0,299
1	s0,105,m0,14,m1,36,m2,144
1	s0,299
1	s0,299
1	s0,122,m0,42,m1,135
1	s0,118,m0,13,m1,108,m2,60
1	s0,131,m0,9,m1,37,m2,122
1	s0,299
1	s0,199,m0,1,s0,84,c0,15
1	s0,208,m0,7,m1,84
1	s0,133,m0,10,m1,60,m2,96
1	s0,111,m0,68,m2,120
1	s0,37,m0,4,m1,38,m2,52,m3,168
1	s0,166,m0,37,m1,96
1	s0,138,m0,29,m1,36,m2,96
1	s0,39,m0,5,m1,18,m2,16,m3,37,m4,184
1	s0,3,m0,188,m1,108
1	s0,114,m0,3,m1,48,m2,43,m3,31,m4,60
1	s0,299
1	s0,138,m0,65,m1,96
1	s0,223,m0,4,m1,72
1	s0,44,m0,25,m1,230
1	s0,103,c0,196
1	s0,232,m0,67
1	s0,299
1	s0,299
1	s0,299
1	s0,55,m0,10,m1,28,m2,45,m3,161
1	s0,110,m0,21,m1,48,m2,120
1	s0,78,m0,10,m1,22,m2,36,m3,153
1	s0,115,m0,28,m1,60,m2,96
1	s0,193,m0,10,m1,96
1	s0,299
1	s0,125,m0,1,s0,145,m0,4,m1,24
1	s0,131,s1,6,m1,54,m2,108
1	s0,82,m0,13,m1,72,m2,132
1	s0,115,m0,1,s0,3,s1,110,c1,70
1	s0,95,s1,3,m1,45,m2,156
1	s0,80,c0,27,c1,192
1	s0,125,m0,66,m1,108
1	s0,154,m0,145
1	s0,299
1	s0,130,m0,10,m1,32,m2,127
1	s0,299
1	s0,92,m0,3,m1,24,m2,24,m3,156
1	s0,152,m0,27,m1,120
1	s0,153,m0,50,m1,96
1	s0,19,s2,60,m2,1,s2,133,m2,86
1	s0,299
1	s0,78,m0,41,m1,48,m2,132
1	s0,97,m0,15,m1,40,m2,147
1	s0,100,m0,19,m1,24,m2,156
1	s0,198,m0,20,m1,9,m2,72
1	s0,299
1	s0,116,m0,12,m1,171
1	s0,60,m0,8,m1,21,m2,210
1	s0,64,m0,31,m1,120,m2,84
1	s0,130,m0,13,m1,40,m2,116
1	s0,106,m0,37,m1,48,m2,108
1	s0,80,m0,63,m1,156
1	s0,159,m0,140
1	s0,158,m0,36,m1,105
1	s0,173,m0,13,m1,113
1	s0,299
1	s0,299
1	s0,62,m0,19,m1,86,m2,132
1	s0,90,m0,16,m1,78,m2,115
1	s0,292,m0,7
1	s0,156,m0,143
1	s0,85,m0,19,m1,195
1	s0,143,m0,48,m1,108
1	s0,146,m0,33,m1,120
1	s0,233,m0,18,m1,48,m2,0
1	s0,83,s1,7,m1,89,m2,120
1	s0,43,m0,13,m1,77,m2,166
1	s0,299
1	s0,126,m0,5,m1,52,m2,16,m3,12,m4,88
1	s0,92,m0,23,m1,20,m2,164
1	s0,110,m0,34,m1,11,m2,144
1	s0,71,m0,29,m1,65,m2,134
1	s0,299
1	s0,239,m0,60
1	s0,142,m0,61,m1,96
1	s0,114,m0,17,m1,24,m2,144
1	s0,299
1	s0,133,m0,34,m1,36,m2,96
1	s0,58,m0,1,m1,24,m2,216
1	s0,299
1	s0,156,m0,23,m1,120
1	s0,118,m0,25,m1,24,m2,132
1	s0,132,m0,11,m1,80,m2,76
1	s0,299
1	s0,299
1	s0,125,m0,42,m1,36,m2,96
1	s0,172,c0,19,c1,12,c2,35,c4,61
1	s0,299
1	s0,158,m0,57,m1,84
1	s0,26,m0,23,m1,78,m2,64,m3,108
1	s0,130,m0,37,m1,72,m2,60
1	s0,104,m0,15,m1,48,m2,132
1	s0,167,m0,132
1	s0,180,m0,6,m1,39,m2,2,m3,41,m4,31
1	s0,299
1	s0,181,m0,12,m1,106
1	s0,137,m0,18,m1,144
1	s0,121,m0,34,m1,48,m2,96
1	s0,136,m0,7,m1,156
1	s0,157,m0,34,m1,108
1	s0,154,m0,1,m1,144
1	s0,146,m0,10,m1,29,m2,66,m3,48
1	s0,116,m0,1,s0,4,s1,14,s2,89,c2,3,c3,72
1	s0,299
1	s0,84,m0,22,m1,193
1	s0,125,m0,30,m1,12,m2,132
1	s0,104,m0,14,m1,79,m2,102
1	s0,299
1	s0,119,m0,40,m1,44,m2,96
1	s0,299
1	s0,90,m0,22,m2,31,m3,156
1	s0,70,m0,11,m1,26,m2,192
1	s0,96,m0,10,m1,41,m2,152
1	s0,299
1	s0,92,m0,16,m1,35,m2,156
1	s0,164,m0,8,m1,127
1	s0,299
1	s0,193,m0,10,m1,96
1	s0,299
1	s0,171,m0,8,m1,120
